merchant_id,merchant_name,normalized_name,merchant_status,merchant_source,keyword_id,keyword,normalized_keyword,keyword_source,keyword_created_at,keyword_updated_at
18,Chemist Warehouse,CHEMIST WAREHOUSE,active,sample_verified,27,Chemist Warehouse,CHEMIST WAREHOUSE,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
384,Chevron Australia,CHEVRON AUSTRALIA,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,669,Chevron,CHEVRON,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
384,Chevron Australia,CHEVRON AUSTRALIA,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,668,Chevron Australia,CHEVRON AUSTRALIA,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
101,Choice,CHOICE,active,manual_review,163,Choice,CHOICE,manual_review,2026-07-03T09:08:15+00:00,2026-07-03T09:08:15+00:00
330,Cignall,CIGNALL,active,manual_review,599,CIGNALL,CIGNALL,manual_review,2026-07-06T06:52:01+00:00,2026-07-06T06:52:01+00:00
136,Cigno Australia,CIGNO AUSTRALIA,active,manual_review,201,Cigno,CIGNO,manual_review,2026-07-03T09:48:14+00:00,2026-07-03T09:48:14+00:00
105,City of Greater Geraldton,CITY OF GREATER GERALDTON,active,manual_review,167,CITY OF GRT GERALDTON,CITY OF GRT GERALDTON,manual_review,2026-07-03T09:31:11+00:00,2026-07-03T09:31:11+00:00
492,City of Kalgoorlie-Boulder,CITY OF KALGOORLIE BOULDER,active,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv,798,City of Kalgoorlie-Boulder,CITY OF KALGOORLIE BOULDER,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv:standardized,2026-07-06T09:17:44+00:00,2026-07-06T09:17:44+00:00
19,ClarityCheck,CLARITYCHECK,active,sample_verified,29,CLARITYCHECK.COM/AU,CLARITYCHECK COM AU,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
19,ClarityCheck,CLARITYCHECK,active,sample_verified,28,ClarityCheck,CLARITYCHECK,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
472,Clark Equipment,CLARK EQUIPMENT,active,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv,774,Clark Equipment,CLARK EQUIPMENT,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv:standardized,2026-07-06T09:17:44+00:00,2026-07-06T09:17:44+00:00
348,Clean Vibes,CLEAN VIBES,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,622,Clean Vibes,CLEAN VIBES,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
449,Club Lime,CLUB LIME,active,manual_review,749,Club Lime,CLUB LIME,manual_review,2026-07-06T08:52:04+00:00,2026-07-06T08:52:04+00:00
235,Coca-Cola Europacific Partners,COCA COLA EUROPACIFIC PARTNERS,active,manual_review,562,CCEP,CCEP,manual_review,2026-07-06T06:36:27+00:00,2026-07-06T06:36:27+00:00
235,Coca-Cola Europacific Partners,COCA COLA EUROPACIFIC PARTNERS,active,manual_review,483,CocaColaEPP,COCACOLAEPP,manual_review,2026-07-06T03:59:08+00:00,2026-07-06T03:59:08+00:00
245,CoinSpot,COINSPOT,active,manual_review,493,COINSPOT,COINSPOT,manual_review,2026-07-06T05:36:13+00:00,2026-07-06T05:36:13+00:00
281,Coinbase,COINBASE,active,manual_review,540,coinbase,COINBASE,manual_review,2026-07-06T06:19:17+00:00,2026-07-06T06:19:17+00:00
20,Coles,COLES,active,sample_verified,129,COLES 4595,COLES 4595,manual_review,2026-07-03T07:54:48+00:00,2026-07-03T07:54:48+00:00
20,Coles,COLES,active,sample_verified,230,COLES ONLINE,COLES ONLINE,verified_csv:illion_txn_shard_0100_3000_text_dedup_part_002_merchant_verified.csv,2026-07-06T01:32:01+00:00,2026-07-06T01:32:01+00:00
20,Coles,COLES,active,sample_verified,30,Coles,COLES,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
400,Coles Supermarket,COLES SUPERMARKET,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,686,Coles Supermarket,COLES SUPERMARKET,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
374,Commonwealth Bank,COMMONWEALTH BANK,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,656,Commonwealth Bank,COMMONWEALTH BANK,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
21,Compass Group Australia,COMPASS GROUP AUSTRALIA,active,sample_verified,32,COMPASSMCARTHURRIVER,COMPASSMCARTHURRIVER,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
21,Compass Group Australia,COMPASS GROUP AUSTRALIA,active,sample_verified,31,Compass Group Australia,COMPASS GROUP AUSTRALIA,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
167,Cornetts IGA,CORNETTS IGA,active,manual_review,378,CORNETTS,CORNETTS,manual_review,2026-07-06T02:14:12+00:00,2026-07-06T02:14:12+00:00
165,Cornetts Supermarkets,CORNETTS SUPERMARKETS,active,manual_review,375,CORNETTS SUPERMARKET,CORNETTS SUPERMARKET,manual_review,2026-07-06T02:10:05+00:00,2026-07-06T02:10:05+00:00
165,Cornetts Supermarkets,CORNETTS SUPERMARKETS,active,manual_review,377,CORNETTS SUPERMARKETS,CORNETTS SUPERMARKETS,manual_review,2026-07-06T02:12:27+00:00,2026-07-06T02:12:27+00:00
334,Costco,COSTCO,active,manual_review,606,COSTCO,COSTCO,manual_review,2026-07-06T06:53:44+00:00,2026-07-06T06:53:44+00:00
390,Costco Australia,COSTCO AUSTRALIA,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,675,Costco Australia,COSTCO AUSTRALIA,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
98,Cotton On,COTTON ON,active,manual_review,160,Cotton On,COTTON ON,manual_review,2026-07-03T08:59:20+00:00,2026-07-03T08:59:20+00:00
22,Credit Corp,CREDIT CORP,active,sample_verified,236,CREDIT CORP FINS,CREDIT CORP FINS,verified_csv:illion_txn_shard_0100_3000_text_dedup_part_002_merchant_verified.csv,2026-07-06T01:32:01+00:00,2026-07-06T01:32:01+00:00
22,Credit Corp,CREDIT CORP,active,sample_verified,35,CREDITCORPGROUP,CREDITCORPGROUP,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
22,Credit Corp,CREDIT CORP,active,sample_verified,125,CREDITCORPGROUP QB,CREDITCORPGROUP QB,manual_review,2026-07-03T07:52:03+00:00,2026-07-03T07:52:03+00:00
22,Credit Corp,CREDIT CORP,active,sample_verified,33,Credit Corp,CREDIT CORP,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
22,Credit Corp,CREDIT CORP,active,sample_verified,34,Credit Corp Fina,CREDIT CORP FINA,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
259,Credit24,CREDIT24,active,manual_review,516,Credit24,CREDIT24,manual_review,2026-07-06T05:49:38+00:00,2026-07-06T05:49:38+00:00
259,Credit24,CREDIT24,active,manual_review,561,credit 24,CREDIT 24,manual_review,2026-07-06T06:35:13+00:00,2026-07-06T06:35:13+00:00
396,Crown Melbourne,CROWN MELBOURNE,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,682,Crown Melbourne,CROWN MELBOURNE,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
392,Crown Perth,CROWN PERTH,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,677,Crown Perth,CROWN PERTH,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
23,Crown Sydney,CROWN SYDNEY,active,sample_verified,37,Crown Syd Hotel,CROWN SYD HOTEL,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
23,Crown Sydney,CROWN SYDNEY,active,sample_verified,36,Crown Sydney,CROWN SYDNEY,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
448,Crust Pizza,CRUST PIZZA,active,manual_review,748,Crust,CRUST,manual_review,2026-07-06T08:51:38+00:00,2026-07-06T08:51:38+00:00
401,DDH Drilling,DDH DRILLING,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,687,DDH Drilling,DDH DRILLING,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
350,DSI Underground,DSI UNDERGROUND,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,625,DSI Underground,DSI UNDERGROUND,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
258,Dabble,DABBLE,active,manual_review,515,Dabble,DABBLE,manual_review,2026-07-06T05:49:22+00:00,2026-07-06T05:49:22+00:00
125,Dan Murphy's,DAN MURPHY S,active,manual_review,188,DAN MURPHY,DAN MURPHY,manual_review,2026-07-03T09:43:03+00:00,2026-07-03T09:43:03+00:00
125,Dan Murphy's,DAN MURPHY S,active,manual_review,190,DAN MURPHYS,DAN MURPHYS,manual_review,2026-07-03T09:43:38+00:00,2026-07-03T09:43:38+00:00
125,Dan Murphy's,DAN MURPHY S,active,manual_review,246,DANMURPHYS,DANMURPHYS,verified_csv:illion_txn_shard_0100_3000_text_dedup_part_002_merchant_verified.csv,2026-07-06T01:32:02+00:00,2026-07-06T01:32:02+00:00
125,Dan Murphy's,DAN MURPHY S,active,manual_review,225,dan murphy s,DAN MURPHY S,verified_csv:illion_txn_shard_0100_3000_text_dedup_part_002_merchant_verified.csv,2026-07-06T01:32:00+00:00,2026-07-06T01:32:00+00:00
474,Darley Aluminium,DARLEY ALUMINIUM,active,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv,776,Darley Aluminium,DARLEY ALUMINIUM,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv:standardized,2026-07-06T09:17:44+00:00,2026-07-06T09:17:44+00:00
24,David Jones,DAVID JONES,active,sample_verified,39,DAVID JONES LIMITED,DAVID JONES LIMITED,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
24,David Jones,DAVID JONES,active,sample_verified,38,David Jones,DAVID JONES,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
454,Deliveroo,DELIVEROO,active,manual_review,754,Deliveroo,DELIVEROO,manual_review,2026-07-06T08:58:10+00:00,2026-07-06T08:58:10+00:00
26,DiDi,DIDI,active,sample_verified,231,DIDI MOBILITY,DIDI MOBILITY,verified_csv:illion_txn_shard_0100_3000_text_dedup_part_002_merchant_verified.csv,2026-07-06T01:32:01+00:00,2026-07-06T01:32:01+00:00
26,DiDi,DIDI,active,sample_verified,252,DIDIMOBILIT,DIDIMOBILIT,verified_csv:illion_txn_shard_0100_3000_text_dedup_part_005_merchant_verified.csv,2026-07-06T01:32:35+00:00,2026-07-06T01:32:35+00:00
26,DiDi,DIDI,active,sample_verified,42,DiDi,DIDI,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
26,DiDi,DIDI,active,sample_verified,43,DiDiMobility,DIDIMOBILITY,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
366,DiDi Australia,DIDI AUSTRALIA,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,648,DiDi Australia,DIDI AUSTRALIA,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
25,Diamante Weng,DIAMANTE WENG,active,sample_verified,41,DIAMANTE WENG PTY LTD,DIAMANTE WENG PTY LTD,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
25,Diamante Weng,DIAMANTE WENG,active,sample_verified,40,Diamante Weng,DIAMANTE WENG,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
153,Dick Smith,DICK SMITH,active,manual_review,221,Dick Smith,DICK SMITH,manual_review,2026-07-03T09:54:37+00:00,2026-07-03T09:54:37+00:00
327,Dinnerly,DINNERLY,active,manual_review,596,DINNERLY,DINNERLY,manual_review,2026-07-06T06:51:23+00:00,2026-07-06T06:51:23+00:00
188,Disney+,DISNEY,active,manual_review,404,DISNEY PLUS,DISNEY PLUS,manual_review,2026-07-06T02:44:49+00:00,2026-07-06T02:44:49+00:00
188,Disney+,DISNEY,active,manual_review,406,Disney,DISNEY,manual_review,2026-07-06T02:48:34+00:00,2026-07-06T02:48:34+00:00
444,Dodo,DODO,active,manual_review,744,Dodo,DODO,manual_review,2026-07-06T08:48:31+00:00,2026-07-06T08:48:31+00:00
434,Dodo Power & Gas,DODO POWER GAS,active,manual_review,728,DODO POWER &amp,DODO POWER AMP,manual_review,2026-07-06T07:12:57+00:00,2026-07-06T07:12:57+00:00
197,Domino's,DOMINO S,active,manual_review,426,DOMINO,DOMINO,manual_review,2026-07-06T03:09:48+00:00,2026-07-06T03:09:48+00:00
197,Domino's,DOMINO S,active,manual_review,427,DOMINO'S ESTORE,DOMINO S ESTORE,manual_review,2026-07-06T03:09:56+00:00,2026-07-06T03:09:56+00:00
197,Domino's,DOMINO S,active,manual_review,424,Dominos,DOMINOS,manual_review,2026-07-06T03:09:31+00:00,2026-07-06T03:09:31+00:00
197,Domino's,DOMINO S,active,manual_review,428,Dominos Estore,DOMINOS ESTORE,manual_review,2026-07-06T03:10:06+00:00,2026-07-06T03:10:06+00:00
197,Domino's,DOMINO S,active,manual_review,422,domino s,DOMINO S,manual_review,2026-07-06T03:08:28+00:00,2026-07-06T03:08:28+00:00
307,Donut King,DONUT KING,active,manual_review,573,Donut King,DONUT KING,manual_review,2026-07-06T06:41:53+00:00,2026-07-06T06:41:53+00:00
299,DoorDash,DOORDASH,active,manual_review,742,DASHPASS,DASHPASS,manual_review,2026-07-06T08:44:35+00:00,2026-07-06T08:44:35+00:00
299,DoorDash,DOORDASH,active,manual_review,738,DOORDASH,DOORDASH,verified_csv:illion_txn_shard_0000_remove_category_text_exact_dedup_part006_merchant_verified(1).csv,2026-07-06T07:23:32+00:00,2026-07-06T07:23:32+00:00
299,DoorDash,DOORDASH,active,manual_review,559,Door dash,DOOR DASH,manual_review,2026-07-06T06:32:34+00:00,2026-07-06T06:32:34+00:00
403,Downer Group,DOWNER GROUP,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,690,Downer,DOWNER,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
403,Downer Group,DOWNER GROUP,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,689,Downer Group,DOWNER GROUP,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
302,Drakes Supermarkets,DRAKES SUPERMARKETS,active,manual_review,567,DRAKES,DRAKES,manual_review,2026-07-06T06:39:35+00:00,2026-07-06T06:39:35+00:00
294,Dropbox,DROPBOX,active,manual_review,553,Dropbox,DROPBOX,manual_review,2026-07-06T06:26:00+00:00,2026-07-06T06:26:00+00:00
27,Dunning's Fuel,DUNNING S FUEL,active,sample_verified,45,DUN DIRECT PTY LTD,DUN DIRECT PTY LTD,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
27,Dunning's Fuel,DUNNING S FUEL,active,sample_verified,46,DUNNINGS,DUNNINGS,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
27,Dunning's Fuel,DUNNING S FUEL,active,sample_verified,44,Dunning's Fuel,DUNNING S FUEL,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
141,EB Games,EB GAMES,active,manual_review,206,EB GAMES,EB GAMES,manual_review,2026-07-03T09:50:49+00:00,2026-07-03T09:50:49+00:00
341,ECA Training Pty. Limited,ECA TRAINING PTY LIMITED,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,614,ECA Training,ECA TRAINING,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
341,ECA Training Pty. Limited,ECA TRAINING PTY LIMITED,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,613,ECA Training Pty. Limited,ECA TRAINING PTY LIMITED,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
82,EG Group,EG GROUP,active,manual_review,141,EG GROUP,EG GROUP,manual_review,2026-07-03T08:09:22+00:00,2026-07-03T08:09:22+00:00
365,Eastern Health,EASTERN HEALTH,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,647,Eastern Health,EASTERN HEALTH,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
288,EasyPark,EASYPARK,active,manual_review,547,EasyPark,EASYPARK,manual_review,2026-07-06T06:21:43+00:00,2026-07-06T06:21:43+00:00
475,Egis Consulting Pty Ltd,EGIS CONSULTING PTY LTD,active,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv,778,Egis Consulting,EGIS CONSULTING,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv,2026-07-06T09:17:44+00:00,2026-07-06T09:17:44+00:00
475,Egis Consulting Pty Ltd,EGIS CONSULTING PTY LTD,active,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv,777,Egis Consulting Pty Ltd,EGIS CONSULTING PTY LTD,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv:standardized,2026-07-06T09:17:44+00:00,2026-07-06T09:17:44+00:00
484,Electra Lift,ELECTRA LIFT,active,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv,789,Electra Lift,ELECTRA LIFT,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv:standardized,2026-07-06T09:17:44+00:00,2026-07-06T09:17:44+00:00
77,Elgas Limited,ELGAS LIMITED,active,manual_review,133,ELGAS LIMITED,ELGAS LIMITED,manual_review,2026-07-03T07:57:56+00:00,2026-07-03T07:57:56+00:00
318,Eneba,ENEBA,active,manual_review,586,Eneba,ENEBA,manual_review,2026-07-06T06:47:21+00:00,2026-07-06T06:47:21+00:00
227,EnergyAustralia,ENERGYAUSTRALIA,active,manual_review,479,ENERGYAUSTRALIA,ENERGYAUSTRALIA,manual_review,2026-07-06T03:56:07+00:00,2026-07-06T03:56:07+00:00
227,EnergyAustralia,ENERGYAUSTRALIA,active,manual_review,470,Energy Australia,ENERGY AUSTRALIA,manual_review,2026-07-06T03:46:17+00:00,2026-07-06T03:46:17+00:00
476,Envigor,ENVIGOR,active,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv,779,Envigor,ENVIGOR,verified_csv:third_party_dedup_fuzzy_dedup_verified_partial.csv:standardized,2026-07-06T09:17:44+00:00,2026-07-06T09:17:44+00:00
228,Ergon Energy,ERGON ENERGY,active,manual_review,472,ERGON,ERGON,manual_review,2026-07-06T03:48:57+00:00,2026-07-06T03:48:57+00:00
228,Ergon Energy,ERGON ENERGY,active,manual_review,471,ERGON ENERGY,ERGON ENERGY,manual_review,2026-07-06T03:47:53+00:00,2026-07-06T03:47:53+00:00
193,Event Cinemas,EVENT CINEMAS,active,manual_review,413,Event Cinemas,EVENT CINEMAS,manual_review,2026-07-06T03:01:16+00:00,2026-07-06T03:01:16+00:00
107,Event Cinemas Garden City,EVENT CINEMAS GARDEN CITY,active,manual_review,169,EVENT GARDEN CITY,EVENT GARDEN CITY,manual_review,2026-07-03T09:32:49+00:00,2026-07-03T09:32:49+00:00
192,F45 Training,F45 TRAINING,active,manual_review,414,F45,F45,manual_review,2026-07-06T03:02:02+00:00,2026-07-06T03:02:02+00:00
192,F45 Training,F45 TRAINING,active,manual_review,412,F45 TRAINING,F45 TRAINING,manual_review,2026-07-06T03:00:27+00:00,2026-07-06T03:00:27+00:00
84,Fair Go Finance,FAIR GO FINANCE,active,manual_review,145,Fair Go,FAIR GO,manual_review,2026-07-03T08:11:46+00:00,2026-07-03T08:11:46+00:00
84,Fair Go Finance,FAIR GO FINANCE,active,manual_review,143,Fair Go Finance,FAIR GO FINANCE,manual_review,2026-07-03T08:11:02+00:00,2026-07-03T08:11:02+00:00
183,Fernwood Fitness,FERNWOOD FITNESS,active,manual_review,397,FERNWOOD,FERNWOOD,manual_review,2026-07-06T02:30:45+00:00,2026-07-06T02:30:45+00:00
183,Fernwood Fitness,FERNWOOD FITNESS,active,manual_review,396,FERNWOOD FITNESS,FERNWOOD FITNESS,manual_review,2026-07-06T02:28:43+00:00,2026-07-06T02:28:43+00:00
28,Fill n Go,FILL N GO,active,sample_verified,48,FILL N GO PTY LTD,FILL N GO PTY LTD,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
28,Fill n Go,FILL N GO,active,sample_verified,47,Fill n Go,FILL N GO,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
29,Findo,FINDO,active,sample_verified,50,FINDO FIND MY,FINDO FIND MY,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
29,Findo,FINDO,active,sample_verified,49,Findo,FINDO,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
114,Finelo Limited,FINELO LIMITED,active,manual_review,176,STP*V*fineloapp,STP V FINELOAPP,manual_review,2026-07-03T09:37:49+00:00,2026-07-03T09:37:49+00:00
417,First Choice Liquor Market,FIRST CHOICE LIQUOR MARKET,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,705,First Choice Liquor Market,FIRST CHOICE LIQUOR MARKET,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
160,First Choice Quality Meats,FIRST CHOICE QUALITY MEATS,active,manual_review,369,FIRST CHOICE,FIRST CHOICE,manual_review,2026-07-06T02:03:31+00:00,2026-07-06T02:03:31+00:00
435,Fishbowl,FISHBOWL,active,manual_review,729,FISHBOWL,FISHBOWL,manual_review,2026-07-06T07:15:00+00:00,2026-07-06T07:15:00+00:00
168,Fitness Cartel Health Clubs,FITNESS CARTEL HEALTH CLUBS,active,manual_review,379,Fitness Cartel,FITNESS CARTEL,manual_review,2026-07-06T02:14:56+00:00,2026-07-06T02:14:56+00:00
169,Fitness First,FITNESS FIRST,active,manual_review,407,FITNESSFIRST,FITNESSFIRST,manual_review,2026-07-06T02:48:48+00:00,2026-07-06T02:48:48+00:00
169,Fitness First,FITNESS FIRST,active,manual_review,380,Fitness First,FITNESS FIRST,manual_review,2026-07-06T02:17:10+00:00,2026-07-06T02:17:10+00:00
372,Fitness First Australia,FITNESS FIRST AUSTRALIA,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,654,Fitness First Australia,FITNESS FIRST AUSTRALIA,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
30,Fitness Passport,FITNESS PASSPORT,active,sample_verified,51,Fitness Passport,FITNESS PASSPORT,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
351,Followmont Transport,FOLLOWMONT TRANSPORT,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,626,Followmont Transport,FOLLOWMONT TRANSPORT,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
308,FoodWorks,FOODWORKS,active,manual_review,574,Foodworks,FOODWORKS,manual_review,2026-07-06T06:42:08+00:00,2026-07-06T06:42:08+00:00
399,Fortescue,FORTESCUE,active,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,685,Fortescue,FORTESCUE,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv:standardized,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
261,Foxtel,FOXTEL,active,manual_review,518,FOXTEL,FOXTEL,manual_review,2026-07-06T05:50:31+00:00,2026-07-06T05:50:31+00:00
184,Freechoice,FREECHOICE,active,manual_review,398,FREE CHOICE,FREE CHOICE,manual_review,2026-07-06T02:31:30+00:00,2026-07-06T02:31:30+00:00
184,Freechoice,FREECHOICE,active,manual_review,400,FREECHOICE,FREECHOICE,manual_review,2026-07-06T02:35:50+00:00,2026-07-06T02:35:50+00:00
331,Friendly Grocer,FRIENDLY GROCER,active,manual_review,600,FRIENDLY GROCER,FRIENDLY GROCER,manual_review,2026-07-06T06:52:26+00:00,2026-07-06T06:52:26+00:00
326,Full Steam Cafe,FULL STEAM CAFE,active,manual_review,595,FULL STEAM Windsor AUS,FULL STEAM WINDSOR AUS,manual_review,2026-07-06T06:51:09+00:00,2026-07-06T06:51:09+00:00
31,Fundo,FUNDO,active,sample_verified,52,Fundo,FUNDO,sample_verified_standard_name,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
31,Fundo,FUNDO,active,sample_verified,53,Fundo Loans,FUNDO LOANS,sample_verified,2026-07-03T03:13:27+00:00,2026-07-03T03:13:27+00:00
177,G2A,G2A,active,manual_review,389,G2A,G2A,manual_review,2026-07-06T02:23:49+00:00,2026-07-06T02:23:49+00:00
290,G8 Education,G8 EDUCATION,active,manual_review,549,G8 EDUCATION,G8 EDUCATION,manual_review,2026-07-06T06:23:06+00:00,2026-07-06T06:23:06+00:00
461,GIO,GIO,active,manual_review,761,GIO,GIO,manual_review,2026-07-06T09:01:01+00:00,2026-07-06T09:01:01+00:00
191,Gami Chicken & Beer,GAMI CHICKEN BEER,active,manual_review,411,GAMI,GAMI,manual_review,2026-07-06T02:59:25+00:00,2026-07-06T02:59:25+00:00
191,Gami Chicken & Beer,GAMI CHICKEN BEER,active,manual_review,409,GAMI CHICKEN,GAMI CHICKEN,manual_review,2026-07-06T02:57:33+00:00,2026-07-06T02:57:33+00:00
306,Gardenscapes,GARDENSCAPES,active,manual_review,572,GARDENSCAPES,GARDENSCAPES,manual_review,2026-07-06T06:41:35+00:00,2026-07-06T06:41:35+00:00
436,Gelatissimo,GELATISSIMO,active,manual_review,730,Gelatissimo,GELATISSIMO,manual_review,2026-07-06T07:15:52+00:00,2026-07-06T07:15:52+00:00
300,Genesis Health + Fitness,GENESIS HEALTH FITNESS,active,manual_review,713,Genesis Fitness,GENESIS FITNESS,verified_csv:third_party_dedup_4_verified_keyword_standardized_link.csv,2026-07-06T07:10:41+00:00,2026-07-06T07:10:41+00:00
